"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="070029","鴻海群益76購05","0","0","0","0","0","0","0","0","0","-160,000","0","0","0","40,000","200,000","-160,000","-160,000",
="071710","台勝科中信78購01","0","0","0","0","0","0","0","0","0","-160,000","0","0","0","100,000","260,000","-160,000","-160,000",
="071939","長虹富邦7A購01","0","0","0","0","0","0","0","0","0","-160,000","0","0","0","40,000","200,000","-160,000","-160,000",
="076485","永冠元大7A購01","0","0","0","0","0","0","0","0","0","-161,000","0","0","0","100,000","261,000","-161,000","-161,000",
="070569","智原元大77購01","0","0","0","0","0","0","0","0","0","-161,000","0","0","0","221,000","382,000","-161,000","-161,000",
="073986","台玻元大78購01","0","0","0","0","0","0","0","0","0","-161,000","0","0","0","354,000","515,000","-161,000","-161,000",
="077717","新光鋼永豐7A購03","0","0","0","0","0","0","0","0","0","-161,000","0","0","0","768,000","929,000","-161,000","-161,000",
="078156","美律元大7A購05","0","0","0","0","0","0","0","0","0","-161,000","0","0","0","823,000","984,000","-161,000","-161,000",
="076837","統一國票7A購01","0","0","0","0","0","0","0","0","0","-162,000","0","0","0","286,000","448,000","-162,000","-162,000",
="075847","大同日盛7A購01","0","0","0","0","0","0","0","0","0","-162,000","0","0","0","0","162,000","-162,000","-162,000",
="074605","樺漢中信7A購01","0","0","0","0","0","0","0","0","0","-162,000","0","0","0","0","162,000","-162,000","-162,000",
="075135","大成鋼元大79購04","0","0","0","0","0","0","0","0","0","-162,000","0","0","0","409,000","571,000","-162,000","-162,000",
="077410","永冠富邦7A購01","0","0","0","0","0","0","0","0","0","-162,000","0","0","0","75,000","237,000","-162,000","-162,000",
="078052","聯發科群益7A購05","0","0","0","0","0","0","0","0","0","-162,000","0","0","0","0","162,000","-162,000","-162,000",
="074891","鴻海日盛79購01","0","0","0","0","0","0","0","0","0","-163,000","0","0","0","5,000","168,000","-163,000","-163,000",
="076261","美律兆豐7A購01","0","0","0","0","0","0","0","0","0","-163,000","0","0","0","210,000","373,000","-163,000","-163,000",
="071639","智原國票77購01","0","0","0","0","0","0","0","0","0","-163,000","0","0","0","257,000","420,000","-163,000","-163,000",
="076506","群電元大81購01","4,000","0","4,000","0","0","0","0","0","0","-168,000","0","0","0","5,000","173,000","-168,000","-164,000",
="076806","友訊永豐7A購01","0","0","0","0","0","0","0","0","0","-164,000","0","0","0","252,000","416,000","-164,000","-164,000",
="075927","晶電中信7B購03","0","0","0","0","0","0","0","0","0","-164,000","0","0","0","165,000","329,000","-164,000","-164,000",
="077444","康友永豐7A購01","0","0","0","0","0","0","0","0","0","-164,000","0","0","0","34,000","198,000","-164,000","-164,000",
="03072X","元展67","0","0","0","0","0","0","0","0","0","-164,000","0","0","0","0","164,000","-164,000","-164,000",
="069125","新唐兆豐76購01","0","0","0","0","0","0","0","0","0","-164,000","0","0","0","0","164,000","-164,000","-164,000",
="072845","華夏麥證77購01","0","0","0","540,000","602,000","-62,000","0","0","0","-164,000","0","0","0","540,000","704,000","-164,000","-164,000",
"5264","鎧勝-KY","657,000","830,000","-173,000","0","0","0","0","0","0","9,000","1,000","20,000","-19,000","63,000","35,000","28,000","-164,000",
="074823","聯茂國票79購01","0","0","0","0","0","0","0","0","0","-165,000","0","0","0","0","165,000","-165,000","-165,000",
="074713","美律台新7A購01","0","0","0","0","0","0","0","0","0","-165,000","0","0","0","0","165,000","-165,000","-165,000",
="067726","聯發科元大75購03","0","0","0","0","0","0","0","0","0","-165,000","0","0","0","45,000","210,000","-165,000","-165,000",
="069816","台積電統一77購02","0","0","0","0","0","0","0","0","0","-165,000","0","0","0","407,000","572,000","-165,000","-165,000",
="075056","聯電富邦7A購01","0","0","0","0","0","0","0","0","0","-166,000","0","0","0","14,000","180,000","-166,000","-166,000",
="075680","美律元大79購03","0","0","0","0","0","0","0","0","0","-166,000","0","0","0","972,000","1,138,000","-166,000","-166,000",
="075490","長榮群益79購01","0","0","0","0","0","0","0","0","0","-166,000","0","0","0","350,000","516,000","-166,000","-166,000",
="076682","信邦永豐7A購01","0","0","0","0","0","0","0","0","0","-166,000","0","0","0","0","166,000","-166,000","-166,000",
="077261","GIS永豐7A購02","0","0","0","0","0","0","0","0","0","-166,000","0","0","0","54,000","220,000","-166,000","-166,000",
="071203","京鼎元大78購01","0","0","0","0","0","0","0","0","0","-166,000","0","0","0","765,000","931,000","-166,000","-166,000",
="073862","敦南永豐78購01","0","0","0","0","0","0","0","0","0","-166,000","0","0","0","0","166,000","-166,000","-166,000",
="077702","廣達元大7A購01","0","0","0","0","0","0","0","0","0","-166,000","0","0","0","185,000","351,000","-166,000","-166,000",
="076246","鎧勝統一7A購01","0","0","0","0","0","0","0","0","0","-167,000","0","0","0","40,000","207,000","-167,000","-167,000",
="078205","世芯元富7A購02","0","0","0","0","0","0","0","0","0","-167,000","0","0","0","0","167,000","-167,000","-167,000",
="075972","和大統一7A購01","0","0","0","0","0","0","0","0","0","-168,000","0","0","0","132,000","300,000","-168,000","-168,000",
="076784","味全日盛7A購01","0","0","0","0","0","0","0","0","0","-168,000","0","0","0","43,000","211,000","-168,000","-168,000",
="076746","鴻準統一7C購01","0","0","0","0","0","0","0","0","0","-168,000","0","0","0","0","168,000","-168,000","-168,000",
="076944","上証2X凱基7C購03","0","0","0","0","0","0","0","0","0","-168,000","0","0","0","391,000","559,000","-168,000","-168,000",
"3698","隆達","268,000","454,000","-186,000","0","0","0","0","0","0","18,000","1,000","0","1,000","18,000","1,000","17,000","-168,000",
"2317","鴻海","10,014,344","11,297,758","-1,283,414","0","0","0","0","0","0","1,115,000","83,000","43,000","40,000","1,274,000","199,000","1,075,000","-168,414",
="076876","德律元大7A購01","0","0","0","0","0","0","0","0","0","-169,000","0","0","0","135,000","304,000","-169,000","-169,000",
="076581","百和興永豐7A購01","0","0","0","0","0","0","0","0","0","-169,000","0","0","0","700,000","869,000","-169,000","-169,000",
"1760","寶齡富錦","20,000","31,000","-11,000","0","0","0","0","0","0","-158,000","0","158,000","-158,000","0","0","0","-169,000",
"3557","嘉威","0","169,000","-169,000","0","0","0","0","0","0","0","0","0","0","0","0","0","-169,000",
="07516P","京鼎元大7A售04","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","0","170,000","-170,000","-170,000",
="074672","和大兆豐7A購01","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","130,000","300,000","-170,000","-170,000",
="070459","旺宏群益77購02","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","0","170,000","-170,000","-170,000",
="069411","元大金凱基75購01","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","0","170,000","-170,000","-170,000",
="06538P","創意兆豐77售03","0","0","0","0","0","0","0","0","0","-170,000","0","20,000","-20,000","0","150,000","-150,000","-170,000",
="06307P","技嘉元大77售03","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","60,000","230,000","-170,000","-170,000",
="06014P","國泰金富邦76售03","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","2,000","172,000","-170,000","-170,000",
="071948","新光金凱基77購01","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","235,000","405,000","-170,000","-170,000",
="074422","滬深2X元富78購01","0","0","0","0","0","0","0","0","0","-170,000","0","0","0","10,000","180,000","-170,000","-170,000",
="074402","嘉澤元大78購05","0","0","0","0","0","0","0","0","0","-171,000","0","0","0","53,000","224,000","-171,000","-171,000",
="072985","為升凱基77購01","0","0","0","0","0","0","0","0","0","-171,000","0","0","0","34,000","205,000","-171,000","-171,000",
="073018","大立光富邦79購10","0","0","0","0","0","0","0","0","0","-172,000","0","0","0","114,000","286,000","-172,000","-172,000",
="074284","盛群兆豐78購01","0","0","0","0","0","0","0","0","0","-172,000","0","0","0","242,000","414,000","-172,000","-172,000",
="071321","聯德國泰77購01","0","0","0","0","0","0","0","0","0","-172,000","0","0","0","326,000","498,000","-172,000","-172,000",
"2841","台開","69,000","41,000","28,000","0","0","0","0","0","0","-200,000","0","200,000","-200,000","0","0","0","-172,000",
="076740","鴻海統一7C購01","0","0","0","0","0","0","0","0","0","-173,000","0","0","0","477,000","650,000","-173,000","-173,000",
="069285","創意國泰76購02","0","0","0","0","0","0","0","0","0","-173,000","0","0","0","752,000","925,000","-173,000","-173,000",
="073032","國泰金麥證78購01","0","0","0","0","173,000","-173,000","0","0","0","-173,000","0","0","0","0","173,000","-173,000","-173,000",
="076647","京鼎元富7A購01","0","0","0","0","0","0","0","0","0","-174,000","0","0","0","0","174,000","-174,000","-174,000",
="075057","旺宏富邦7A購01","0","0","0","0","0","0","0","0","0","-174,000","0","0","0","199,000","373,000","-174,000","-174,000",
="075942","新光金元大79購05","0","0","0","0","0","0","0","0","0","-174,000","0","0","0","128,000","302,000","-174,000","-174,000",
="070592","華新元富76購01","0","0","0","0","0","0","0","0","0","-174,000","0","0","0","0","174,000","-174,000","-174,000",
"2393","億光","125,000","295,000","-170,000","0","0","0","0","0","0","-4,000","0","0","0","6,000","10,000","-4,000","-174,000",
="077587","華新科凱基7A購04","0","0","0","0","0","0","0","0","0","-174,000","0","0","0","808,000","982,000","-174,000","-174,000",
="077885","台積電富邦7B購02","0","0","0","0","0","0","0","0","0","-174,000","0","0","0","339,000","513,000","-174,000","-174,000",
="076501","文曄元大81購01","0","0","0","0","0","0","0","0","0","-175,000","0","0","0","140,000","315,000","-175,000","-175,000",
="071245","彩晶兆豐77購01","0","0","0","0","0","0","0","0","0","-175,000","0","0","0","0","175,000","-175,000","-175,000",
="071956","大立光永昌77購02","0","0","0","0","0","0","0","0","0","-175,000","0","0","0","371,000","546,000","-175,000","-175,000",
="073823","聯發科元大78購04","0","0","0","0","0","0","0","0","0","-175,000","0","0","0","129,000","304,000","-175,000","-175,000",
="077676","鎧勝中信7A購02","0","0","0","0","0","0","0","0","0","-175,000","0","0","0","374,000","549,000","-175,000","-175,000",
="075403","技嘉元大79購01","0","0","0","0","0","0","0","0","0","-176,000","0","0","0","1,000","177,000","-176,000","-176,000",
="074195","新光金元大7A購01","0","0","0","0","0","0","0","0","0","-176,000","0","0","0","100,000","276,000","-176,000","-176,000",
="075379","台玻永豐79購01","0","0","0","0","0","0","0","0","0","-177,000","0","0","0","99,000","276,000","-177,000","-177,000",
="077213","華通統一7C購01","0","0","0","0","0","0","0","0","0","-177,000","0","0","0","89,000","266,000","-177,000","-177,000",
="069818","宏達電統一77購01","0","0","0","0","0","0","0","0","0","-177,000","0","0","0","13,000","190,000","-177,000","-177,000",
="071093","國喬元富77購01","0","0","0","0","0","0","0","0","0","-177,000","0","0","0","118,000","295,000","-177,000","-177,000",
="074035","TPK國泰78購02","0","0","0","0","0","0","0","0","0","-177,000","0","0","0","75,000","252,000","-177,000","-177,000",
="070701","華新元大76購01","0","0","0","0","0","0","0","0","0","-177,000","0","0","0","248,000","425,000","-177,000","-177,000",
="05830P","宏�硒I邦76售03","0","0","0","0","0","0","0","0","0","-178,000","0","0","0","0","178,000","-178,000","-178,000",
="072573","緯創兆豐77購02","0","0","0","0","0","0","0","0","0","-178,000","0","0","0","160,000","338,000","-178,000","-178,000",
="077688","上証2X群益7B購08","0","0","0","0","0","0","0","0","0","-178,000","0","0","0","0","178,000","-178,000","-178,000",
="077272","宏�痐舅j7A購02","0","0","0","0","0","0","0","0","0","-180,000","0","0","0","480,000","660,000","-180,000","-180,000",
="075585","旺宏凱基79購05","0","0","0","0","0","0","0","0","0","-180,000","0","0","0","114,000","294,000","-180,000","-180,000",
="077439","玉晶光永豐7A購02","0","0","0","0","0","0","0","0","0","-180,000","0","0","0","502,000","682,000","-180,000","-180,000",
="05750P","臺股指群益75售08","0","0","0","0","0","0","0","0","0","-180,000","0","0","0","106,000","286,000","-180,000","-180,000",
="07268P","旺宏凱基7A售01","0","0","0","0","0","0","0","0","0","-180,000","0","0","0","32,000","212,000","-180,000","-180,000",
="07502P","奇力新統一7A售01","0","0","0","0","0","0","0","0","0","-181,000","0","0","0","0","181,000","-181,000","-181,000",
="072695","友達台新78購01","0","0","0","0","0","0","0","0","0","-181,000","0","0","0","50,000","231,000","-181,000","-181,000",
="070624","玉晶光兆豐76購01","0","0","0","0","0","0","0","0","0","-181,000","0","0","0","56,000","237,000","-181,000","-181,000",
="074418","宏盛統一78購02","0","0","0","0","0","0","0","0","0","-181,000","0","0","0","0","181,000","-181,000","-181,000",
="078032","創意元大7A購05","0","0","0","0","0","0","0","0","0","-181,000","0","0","0","338,000","519,000","-181,000","-181,000",
="076157","奇鋐元大79購01","0","0","0","0","0","0","0","0","0","-182,000","0","0","0","100,000","282,000","-182,000","-182,000",
="070521","欣興國泰76購01","0","0","0","0","0","0","0","0","0","-182,000","0","0","0","23,000","205,000","-182,000","-182,000",
="077184","聯發科兆豐7A購01","0","0","0","0","0","0","0","0","0","-183,000","0","0","0","335,000","518,000","-183,000","-183,000",
="077400","台郡元富7A購01","0","0","0","0","0","0","0","0","0","-183,000","0","0","0","83,000","266,000","-183,000","-183,000",
="074124","鴻海麥證7A購02","0","0","0","613,000","906,000","-293,000","0","0","0","-183,000","0","0","0","732,000","915,000","-183,000","-183,000",
="076611","GIS凱基7A購02","0","0","0","0","0","0","0","0","0","-184,000","0","0","0","701,000","885,000","-184,000","-184,000",
="075007","臻鼎兆豐79購01","0","0","0","0","0","0","0","0","0","-184,000","0","0","0","0","184,000","-184,000","-184,000",
="06420P","臺股指群益78售05","0","0","0","0","0","0","0","0","0","-184,000","0","0","0","0","184,000","-184,000","-184,000",
="074079","瀚宇博永豐78購01","0","0","0","0","0","0","0","0","0","-184,000","0","0","0","64,000","248,000","-184,000","-184,000",
="072702","智原永豐77購02","0","0","0","0","0","0","0","0","0","-184,000","0","0","0","226,000","410,000","-184,000","-184,000",
="075169","為升永豐79購02","0","0","0","0","0","0","0","0","0","-185,000","0","0","0","0","185,000","-185,000","-185,000",
="075808","台泥國票79購01","0","0","0","0","0","0","0","0","0","-185,000","0","0","0","38,000","223,000","-185,000","-185,000",
="072821","鴻海統一79購03","0","0","0","0","0","0","0","0","0","-185,000","0","0","0","0","185,000","-185,000","-185,000",
="074013","樺漢群益78購02","0","0","0","0","0","0","0","0","0","-185,000","0","0","0","90,000","275,000","-185,000","-185,000",
"2351","順德","153,000","316,000","-163,000","0","0","0","0","23,000","-23,000","1,000","0","0","0","1,000","0","1,000","-185,000",
"2425","承啟","49,000","235,000","-186,000","0","0","0","0","0","0","1,000","2,000","1,000","1,000","0","0","0","-185,000",
="076274","敦南日盛79購01","0","0","0","0","0","0","0","0","0","-186,000","0","0","0","0","186,000","-186,000","-186,000",
="076726","京鼎凱基7A購01","0","0","0","0","0","0","0","0","0","-186,000","0","0","0","0","186,000","-186,000","-186,000",
="070816","長榮航凱基76購02","0","0","0","0","0","0","0","0","0","-186,000","0","0","0","1,076,000","1,262,000","-186,000","-186,000",
="073385","嘉聯益元富78購01","0","0","0","0","0","0","0","0","0","-186,000","0","0","0","75,000","261,000","-186,000","-186,000",
="07262P","華擎群益7B售01","0","0","0","0","0","0","0","0","0","-186,000","0","0","0","0","186,000","-186,000","-186,000",
="077681","新光鋼凱基7A購04","0","0","0","0","0","0","0","0","0","-186,000","0","0","0","179,000","365,000","-186,000","-186,000",
="075958","華新科麥證79購02","0","0","0","1,542,000","1,608,000","-66,000","0","0","0","-187,000","0","0","0","1,663,000","1,850,000","-187,000","-187,000",
="075818","和大中信79購01","0","0","0","0","0","0","0","0","0","-187,000","0","0","0","36,000","223,000","-187,000","-187,000",
="075739","南亞科中信79購01","0","0","0","0","0","0","0","0","0","-187,000","0","0","0","0","187,000","-187,000","-187,000",
="070470","國喬日盛76購01","0","0","0","0","0","0","0","0","0","-188,000","0","0","0","75,000","263,000","-188,000","-188,000",
="071756","矽格統一77購01","0","0","0","0","0","0","0","0","0","-188,000","0","0","0","20,000","208,000","-188,000","-188,000",
="070413","台積電永豐76購01","0","0","0","0","0","0","0","0","0","-188,000","0","0","0","391,000","579,000","-188,000","-188,000",
="05998P","長榮群益76售01","0","0","0","0","0","0","0","0","0","-188,000","0","0","0","469,000","657,000","-188,000","-188,000",
="06976P","上銀統一7A售02","0","0","0","0","0","0","0","0","0","-188,000","0","0","0","354,000","542,000","-188,000","-188,000",
"2387","精元","2,000","190,920","-188,920","0","0","0","0","0","0","0","0","0","0","0","0","0","-188,920",
="075906","英業達凱基79購01","0","0","0","0","0","0","0","0","0","-189,000","0","0","0","0","189,000","-189,000","-189,000",
="06058P","京鼎元大76售02","0","0","0","0","0","0","0","0","0","-189,000","0","0","0","14,000","203,000","-189,000","-189,000",
="072714","鴻海麥證77購02","0","0","0","477,000","344,000","133,000","0","0","0","-189,000","0","0","0","477,000","666,000","-189,000","-189,000",
="074387","康控凱基78購04","0","0","0","0","0","0","0","0","0","-189,000","0","0","0","181,000","370,000","-189,000","-189,000",
"4306","炎洲","85,000","275,000","-190,000","0","0","0","0","0","0","1,000","1,000","0","1,000","0","0","0","-189,000",
="075995","嘉聯益永豐79購03","0","0","0","0","0","0","0","0","0","-190,000","0","0","0","156,000","346,000","-190,000","-190,000",
="076120","聯鈞群益79購02","0","0","0","0","0","0","0","0","0","-190,000","0","0","0","0","190,000","-190,000","-190,000",
="076928","亞泥富邦7C購01","0","0","0","0","0","0","0","0","0","-190,000","0","0","0","0","190,000","-190,000","-190,000",
="070924","華紙富邦78購01","0","0","0","0","0","0","0","0","0","-190,000","0","0","0","0","190,000","-190,000","-190,000",
="07354P","台積電玉山7A售02","0","0","0","0","0","0","0","0","0","-190,000","0","0","0","558,000","748,000","-190,000","-190,000",
="073083","台積電永昌7A購01","0","0","0","0","0","0","0","0","0","-190,000","0","0","0","10,000","200,000","-190,000","-190,000",
="072117","大立光凱基77購04","0","0","0","0","0","0","0","0","0","-190,000","0","0","0","26,000","216,000","-190,000","-190,000",
="076658","台積電中信7A購01","0","0","0","0","0","0","0","0","0","-191,000","0","0","0","1,759,000","1,950,000","-191,000","-191,000",
="074049","亞光國票78購01","0","0","0","0","0","0","0","0","0","-191,000","0","0","0","56,000","247,000","-191,000","-191,000",
="077706","冠德元大7A購01","0","0","0","0","0","0","0","0","0","-191,000","0","0","0","0","191,000","-191,000","-191,000",
="077991","大成鋼國泰7B購01","0","0","0","0","0","0","0","0","0","-191,000","0","0","0","248,000","439,000","-191,000","-191,000",
="074518","技嘉元大78購03","0","0","0","0","0","0","0","0","0","-192,000","0","0","0","2,000","194,000","-192,000","-192,000",
="075351","新光金中信7B購01","0","0","0","0","0","0","0","0","0","-193,000","0","0","0","60,000","253,000","-193,000","-193,000",
="076923","達興國泰7A購01","0","0","0","0","0","0","0","0","0","-193,000","0","0","0","10,000","203,000","-193,000","-193,000",
="077156","聯鈞群益7B購02","0","0","0","0","0","0","0","0","0","-193,000","0","0","0","6,000","199,000","-193,000","-193,000",
="078084","GIS麥證7A購02","0","0","0","1,140,000","1,333,000","-193,000","0","0","0","-193,000","0","0","0","1,140,000","1,333,000","-193,000","-193,000",
="05941P","旺宏群益76售05","0","0","0","0","0","0","0","0","0","-194,000","0","0","0","1,026,000","1,220,000","-194,000","-194,000",
="073834","鴻海群益78購02","0","0","0","0","0","0","0","0","0","-194,000","0","0","0","100,000","294,000","-194,000","-194,000",
="072227","大同中信77購01","0","0","0","0","0","0","0","0","0","-194,000","0","0","0","112,000","306,000","-194,000","-194,000",
="074926","強茂元大79購02","0","0","0","0","0","0","0","0","0","-195,000","0","0","0","272,000","467,000","-195,000","-195,000",
="073013","TPK群益78購02","0","0","0","0","0","0","0","0","0","-195,000","0","0","0","5,000","200,000","-195,000","-195,000",
="078024","台達電元大7A購01","0","0","0","0","0","0","0","0","0","-195,000","0","0","0","25,000","220,000","-195,000","-195,000",
="075937","佳世達元大79購03","0","0","0","0","0","0","0","0","0","-196,000","0","0","0","108,000","304,000","-196,000","-196,000",
="073844","中石化凱基78購02","0","0","0","0","0","0","0","0","0","-196,000","0","0","0","262,000","458,000","-196,000","-196,000",
="074371","大立光永豐78購02","0","0","0","0","0","0","0","0","0","-196,000","0","0","0","10,000","206,000","-196,000","-196,000",
="075039","聯茂元大79購01","0","0","0","0","0","0","0","0","0","-197,000","0","0","0","0","197,000","-197,000","-197,000",
="071753","國泰金統一77購01","0","0","0","0","0","0","0","0","0","-197,000","0","0","0","113,000","310,000","-197,000","-197,000",
"3042","晶技","8,000","75,000","-67,000","0","0","0","0","132,000","-132,000","2,000","3,000","0","3,000","0","1,000","-1,000","-197,000",
="075100","欣興群益79購01","0","0","0","0","0","0","0","0","0","-198,000","0","0","0","213,000","411,000","-198,000","-198,000",
="074754","A50正2統一7B購01","0","0","0","0","0","0","0","0","0","-198,000","0","0","0","5,000","203,000","-198,000","-198,000",
="07525P","美律元大7A售06","0","0","0","0","0","0","0","0","0","-198,000","0","0","0","74,000","272,000","-198,000","-198,000",
="06059P","臺股指元大76售10","0","0","0","0","0","0","0","0","0","-198,000","0","0","0","293,000","491,000","-198,000","-198,000",
="073759","技嘉元大78購02","0","0","0","0","0","0","0","0","0","-198,000","0","0","0","2,000","200,000","-198,000","-198,000",
="074111","智邦元大78購03","0","0","0","0","0","0","0","0","0","-198,000","0","0","0","5,000","203,000","-198,000","-198,000",
="074727","奇鋐群益79購01","0","0","0","0","0","0","0","0","0","-199,000","0","0","0","0","199,000","-199,000","-199,000",
="077468","嘉聯益元大7A購02","0","0","0","0","0","0","0","0","0","-199,000","0","0","0","201,000","400,000","-199,000","-199,000",
="069902","樺漢群益76購01","0","0","0","0","0","0","0","0","0","-199,000","0","0","0","0","199,000","-199,000","-199,000",
="069977","樺漢群益76購02","0","0","0","0","0","0","0","0","0","-199,000","0","0","0","0","199,000","-199,000","-199,000",
="071276","旺宏群益77購05","0","0","0","0","0","0","0","0","0","-199,000","0","0","0","1,061,000","1,260,000","-199,000","-199,000",
="071180","嘉聯益永豐77購01","0","0","0","0","0","0","0","0","0","-199,000","0","0","0","242,000","441,000","-199,000","-199,000",
="074434","康控國票78購01","0","0","0","0","0","0","0","0","0","-199,000","0","0","0","0","199,000","-199,000","-199,000",
="077785","創意凱基7A購03","0","0","0","0","0","0","0","0","0","-199,000","0","0","0","643,000","842,000","-199,000","-199,000",
"6196","帆宣","116,000","330,000","-214,000","0","0","0","0","0","0","15,000","0","0","0","31,000","16,000","15,000","-199,000",
="077472","敦南富邦7A購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="074657","上証2X富邦79購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="075183","綠悅群益79購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="07514P","華邦電元大7A售01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="07524P","新光鋼元大7A售05","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","2,000","202,000","-200,000","-200,000",
="075267","亞光日盛79購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","42,000","242,000","-200,000","-200,000",
="075304","大成鋼元大79購05","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","11,000","211,000","-200,000","-200,000",
="075940","聯發科元大79購11","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","86,000","286,000","-200,000","-200,000",
="075586","旺宏凱基79購06","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="075588","鴻準凱基79購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="077220","南茂元富7A購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","100,000","300,000","-200,000","-200,000",
="077079","新唐永豐7A購03","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="076719","旺宏凱基7C購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","939,000","1,139,000","-200,000","-200,000",
="076159","敦南元大79購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","188,000","388,000","-200,000","-200,000",
="076554","彩晶富邦7B購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="076510","美利達元大81購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="068610","儒鴻元大75購02","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="071023","可成康和76購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="06060P","臺股指元大76售11","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="06771P","台塑日盛78售01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="070925","燁輝富邦78購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="070844","燁輝元大79購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="070806","玉晶光元大76購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","427,000","627,000","-200,000","-200,000",
="071318","裕民國泰79購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="071883","宏�痐舅j77購03","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","9,000","209,000","-200,000","-200,000",
="071828","富邦金玉山77購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="073068","鴻海元大77購12","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="073499","中石化富邦78購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","89,000","289,000","-200,000","-200,000",
="072308","群創台新78購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="073871","可成康和78購02","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="073893","廣宇元大78購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","220,000","420,000","-200,000","-200,000",
="072206","神達元大77購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="072221","微星元富77購03","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","38,000","238,000","-200,000","-200,000",
="072138","力麗第一7A購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="073304","凌陽元富77購02","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","20,000","220,000","-200,000","-200,000",
="078034","南茂元大7A購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","144,000","344,000","-200,000","-200,000",
="077836","台積電中信7A購04","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","20,000","220,000","-200,000","-200,000",
="078195","東聯國泰7B購01","0","0","0","0","0","0","0","0","0","-200,000","0","0","0","0","200,000","-200,000","-200,000",
="074984","可成群益79購01","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","566,000","767,000","-201,000","-201,000",
="074622","中租元大79購01","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","252,000","453,000","-201,000","-201,000",
="06703P","聯發科凱基78售06","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","65,000","266,000","-201,000","-201,000",
="06175P","華新科元大76售04","0","0","0","0","0","0","0","0","0","-201,000","0","0","0","0","201,000","-201,000","-201,000",
