id,name
735371 ,中美晶元大79購02
735150 ,富喬元富78購01
734604 ,聯亞富邦77購02
70714P ,環球晶康和77售02
70759P ,頎邦元富79售02
70641P ,大江凱基76售03
4721 ,美琪瑪
735307 ,精華元大79購01
3631 ,晟楠
735201 ,網家元大78購01
733644 ,中美晶富邦76購02
735558 ,金居永豐79購02
735435 ,中天永豐79購01
4991 ,環宇-KY
734652 ,雙鴻永豐77購01
2235 ,謚源
5274 ,信驊
736170 ,群聯宏遠7A購01
734098 ,合晶國泰77購02
735024 ,晶焱凱基78購01
4987 ,科誠
735245 ,精材永豐79購01
3083 ,網龍
733767 ,碩禾富邦79購01
733913 ,凱美永豐76購03
734115 ,威剛永豐77購01
734937 ,精測凱基78購01
736065 ,世界元大7A購02
733746 ,環宇元大78購01
70450P ,穩懋統一74售04
735078 ,穩懋統一79購01
4523 ,永彰
732081 ,金居富邦77購02
734224 ,信昌電群益78購01
735265 ,環宇凱基79購01
732910 ,環球晶群益75購01
732759 ,威剛元大74購04
733031 ,牧德日盛75購01
732078 ,聯亞中信74購01
732756 ,威剛台新75購01
733189 ,精材群益76購01
734629 ,凱美統一77購02
732853 ,富喬國泰75購01
70622P ,元太群益76售03
70537P ,神盾凱基75售04
6616 ,特昇-KY
733661 ,東洋元大77購01
733172 ,同致元大76購02
70607P ,合晶群益77售01
70665P ,華星光元大77售03
70688P ,威剛元大77售03
733815 ,立端元富76購01
1586 ,和勤
733254 ,神盾日盛77購01
735866 ,璟德元大79購02
733753 ,穩懋中信78購01
00679B ,元大美債20年
736176 ,智擎第一7A購01
734905 ,元太麥證79購01
734267 ,聯亞群益77購03
734030 ,網家群益78購01
733928 ,立敦永豐76購02
01015S ,93中信貸b
734465 ,穩懋凱基77購05
732139 ,同致元富74購02
735151 ,碩禾元富79購01
734803 ,牧德日盛78購01
734944 ,美磊麥證78購01
735734 ,美琪瑪台新7A購01
733636 ,中美晶兆豐77購01
3288 ,點晶
730479 ,環球晶永昌75購01
733366 ,環球晶凱基75購04
733900 ,精華國泰77購01
734906 ,精華麥證7A購01
735071 ,穩懋凱基78購05
733227 ,神盾日盛75購01
735499 ,中光電元大79購02
732451 ,環球晶凱基74購01
734150 ,金可台新78購01
733521 ,宏觀永豐76購01
732967 ,頎邦凱基75購01
733725 ,先豐國泰77購01
736154 ,力麒群益7A購01
6274 ,台燿
734272 ,牧德兆豐78購01
733281 ,譜瑞元大75購06
734184 ,凱美永豐77購02
734211 ,台燿群益77購01
6158 ,禾昌
735062 ,神盾國泰78購01
732510 ,穩懋元富74購02
70560P ,台半元大75售04
734647 ,頎邦第一77購01
733214 ,大宇資永豐75購01
6496 ,科懋
734813 ,中美晶永豐78購01
735702 ,中美晶永豐79購03
735621 ,碩禾富邦7B購01
735694 ,穩懋元大79購03
735168 ,牧德日盛78購02
734933 ,台半凱基78購01
733458 ,神盾永豐75購06
734479 ,昂寶永豐77購01
732175 ,陽程元大76購01
734780 ,大江永豐78購01
735212 ,頎邦元富79購01
8024 ,佑華
70686P ,元太凱基77售03
70340P ,雙鴻群益75售01
732861 ,台半元大75購02
8937 ,合騏
733865 ,台半台新77購01
732931 ,萬潤元大77購01
4207 ,環泰
732340 ,聚和元大74購02
70825P ,聯亞群益7A售04
733523 ,群聯永豐76購01
733129 ,中美晶元大75購07
733981 ,立敦群益76購01
70711P ,環球晶凱基77售10
732847 ,勝麗統一74購01
733447 ,環球晶國泰75購02
70460P ,環球晶兆豐75售02
70514P ,環球晶統一75售01
735247 ,中光電日盛79購01
70452P ,精測兆豐74售03
01104S ,991中租賃B
736042 ,榮剛群益7A購01
6514 ,芮特-KY
734117 ,美琪瑪永豐77購02
732461 ,順達群益74購01
70391P ,環球晶凱基74售04
734433 ,岳豐凱基77購01
735442 ,精材永豐79購02
734286 ,牧德元大79購02
733925 ,金可統一77購01
733019 ,欣銓元大75購02
734583 ,牧德永豐77購05
734694 ,神盾永豐77購02
733597 ,台燿國票76購01
733778 ,應華凱基76購01
8068 ,全達
732355 ,中美晶國泰74購01
735321 ,合晶凱基79購01
734816 ,欣銓永豐78購01
732907 ,凱美元大75購01
733199 ,牧德元大78購01
733794 ,富喬第一7C購01
733834 ,IET凱基76購01
734672 ,雙鴻富邦77購01
70538P ,元太元大75售02
736032 ,三貝德群益7B購01
735865 ,精華元大79購03
736105 ,杰力永豐7A購01
00718B ,富邦中國政策債
736130 ,達爾膚國泰7A購01
733821 ,恒耀元富76購01
735625 ,金居群益7A購01
734321 ,VHQ國泰7B購01
732783 ,穩懋富邦75購02
734412 ,環球晶永昌77購01
732600 ,穩懋元大74購05
735991 ,大宇資元大7A購01
736214 ,明安永豐7A購01
730773 ,同致國泰77購02
736064 ,大江元大7A購01
733141 ,智冠國票75購01
1570 ,力肯
733603 ,精測元大76購03
70788P ,金居康和79售01
734140 ,環宇兆豐77購01
733437 ,VHQ永豐75購01
70516P ,先進光元大75售03
733392 ,宇峻永豐75購01
735929 ,IET永豐7A購01
732154 ,威剛群益75購01
735964 ,網家元大7A購01
732170 ,VHQ元大76購01
733060 ,精華元大75購02
70848P ,合晶群益7B售02
733664 ,群聯元大77購01
70742P ,精材元大78售01
733012 ,譜瑞元大75購03
732655 ,中美晶元大75購04
70724P ,穩懋統一77售03
70826P ,群聯元大7A售02
735643 ,宣德元大79購02
733781 ,譜瑞永豐76購01
733990 ,美琪瑪永豐76購01
734706 ,三貝德統一77購01
733748 ,中美晶統一76購01
734731 ,大江群益77購02
70677P ,環球晶群益77售03
732550 ,合晶凱基74購01
731925 ,雙鴻元大74購04
732933 ,穩懋元大75購02
4554 ,橙的
732106 ,金居國泰76購01
734861 ,精華麥證78購01
734176 ,華星光元大77購01
733545 ,凡甲永豐76購01
733362 ,原相永豐75購04
6609 ,瀧澤科
8083 ,瑞穎
70387P ,伍豐元大74售02
5530 ,龍巖
732608 ,恒耀群益74購01
735051 ,金可麥證79購01
70379P ,穩懋台新74售01
735518 ,合晶統一7A購01
70773P ,威剛群益7A售02
734431 ,原相群益77購02
735507 ,大江群益79購01
70697P ,同致元大77售03
732030 ,環球晶群益74購01
734695 ,頎邦國票77購01
734124 ,桂盟元富77購01
70783P ,聯亞群益7A售01
734327 ,智崴康和77購01
735654 ,宣德凱基79購01
735915 ,頎邦玉山7A購01
733412 ,碩禾日盛75購02
732965 ,牧德凱基75購02
4415 ,台原藥
733062 ,世界國票75購01
70539P ,譜瑞元大75售05
733829 ,聖暉中信76購01
732888 ,加百裕元大75購01
735871 ,先進光群益7A購03
733635 ,合晶統一76購01
734971 ,群聯永豐78購01
734973 ,元太群益78購04
734282 ,台半元大77購01
6603 ,富強鑫
734430 ,直得群益78購01
732107 ,精測國泰75購01
733077 ,合晶永豐75購01
734269 ,力旺日盛77購01
731969 ,精華兆豐74購01
732072 ,威剛元大76購02
4806 ,昇華
734189 ,三貝德國泰77購01
730951 ,晶焱元大74購02
70631P ,穩懋國泰77售01
734091 ,東洋兆豐77購01
735351 ,宜特日盛79購01
735114 ,元太康和78購02
734159 ,大地元富77購01
735030 ,聯亞凱基78購02
732757 ,台燿元大74購02
5309 ,系統電
734614 ,環球晶永豐77購03
731507 ,鈊象凱基74購01
735092 ,翔名元大78購04
735486 ,元太兆豐79購01
732614 ,良維國泰77購01
735918 ,原相凱基7A購02
735144 ,濱川永豐78購01
733318 ,健亞永豐75購01
733298 ,環球晶元富75購01
733092 ,穩懋第一75購01
732504 ,和勤永豐74購02
734228 ,環球晶台新78購01
70526P ,元太統一75售01
734144 ,光頡群益77購01
735623 ,中美晶群益79購05
1336 ,台翰
5324 ,士開
735533 ,明安中信79購01
735735 ,元太富邦79購01
735227 ,穩懋群益7A購01
732723 ,凱美永豐74購01
732962 ,大江凱基75購02
70533P ,環球晶永昌75售04
733522 ,金山電永豐76購01
732572 ,翔名日盛74購02
732365 ,大田凱基74購01
732431 ,大田元富74購03
733805 ,宜特國泰78購01
732520 ,宜鼎永豐74購01
70774P ,網家元富79售02
70647P ,美琪瑪群益76售03
733903 ,金可元富76購01
733774 ,世界中信76購01
733446 ,環球晶國泰75購01
6103 ,合邦
735827 ,精測群益79購06
732917 ,凡甲群益75購01
735206 ,胡連元富78購01
734455 ,原相兆豐77購01
734018 ,由田永豐77購01
733017 ,譜瑞富邦76購01
70402P ,中美晶元富74售06
733884 ,宜特元大77購01
735392 ,精測日盛79購01
732989 ,原相群益75購01
70794P ,環球晶元大79售01
734584 ,晶焱永豐77購01
735852 ,中天永豐79購02
733156 ,精材永豐75購01
733112 ,台半國泰76購01
735075 ,三貝德統一78購01
733402 ,立敦元大75購02
734795 ,昂寶康和78購01
734590 ,穩懋康和77購01
732898 ,牧德凱基75購01
732661 ,穩懋元大74購06
6163 ,華電網
735676 ,穩懋凱基79購03
732754 ,穩懋群益75購02
734700 ,良維元富77購02
732471 ,新普元大74購03
736118 ,高技群益7A購02
6104 ,創惟
732565 ,合晶永豐74購03
732084 ,勝麗群益74購01
735732 ,穩懋元大7A購01
735099 ,精材永豐78購01
70791P ,聯亞群益79售02
732040 ,碩禾永豐74購01
735421 ,台半元大79購02
70720P ,信驊元富77售02
3089 ,遠昇
8047 ,星雲
70572P ,合晶兆豐76售01
732314 ,大中群益74購02
734539 ,東洋凱基77購01
735379 ,萬潤群益7A購01
732298 ,良維國泰76購01
732587 ,中美晶永豐74購04
70679P ,群聯元富77售02
735834 ,同致麥證79購01
70575P ,精測國泰76售02
733279 ,聯亞元大75購02
734556 ,雙鴻康和77購01
735363 ,IET永豐79購01
734005 ,光燿科統一79購01
732559 ,岳豐國泰77購01
733084 ,陽程永豐75購01
6263 ,普萊德
735719 ,中美晶凱基79購05
70417P ,中美晶凱基74售07
735495 ,原相富邦7A購01
6485 ,點序
735920 ,環球晶凱基7A購01
732941 ,伍豐凱基75購01
730799 ,晶焱元大74購01
732418 ,聯亞永豐74購01
733637 ,先豐元富76購01
732663 ,良維兆豐74購01
733145 ,環球晶凱基75購02
734129 ,應華日盛77購01
735194 ,頎邦永豐78購02
735187 ,大中永豐78購02
70456P ,胡連元富74售02
735220 ,宜鼎日盛79購01
734238 ,合晶元大79購01
735721 ,同致凱基79購03
735284 ,群聯凱基79購01
734670 ,勝麗康和77購01
736156 ,千如群益7A購01
8048 ,德勝
731777 ,金居元大76購01
732456 ,良維凱基74購02
735631 ,宣德永豐79購01
70837P ,穩懋麥證7B售02
735465 ,立敦國票79購01
8234 ,新漢
70612P ,精材凱基76售02
734087 ,龍巖日盛77購01
733739 ,岳豐凱基76購01
735985 ,原相元富7A購01
734585 ,新普永豐77購02
730017 ,碩禾元大76購02
733297 ,神盾元富76購01
734941 ,先豐麥證78購01
732946 ,譜瑞富邦75購01
2641 ,正德
732863 ,立敦元大75購01
735740 ,富喬群益79購01
735666 ,台星科國票79購01
732402 ,威剛群益75購02
70706P ,穩懋元大77售08
735638 ,宣德永豐79購04
732854 ,智崴國泰75購01
733225 ,群聯富邦75購01
732534 ,精材群益74購01
734472 ,元太群益78購01
5245 ,智晶
731458 ,鈊象合庫74購01
733537 ,威剛日盛76購01
70579P ,昂寶凱基76售02
736060 ,環球晶統一81購01
734791 ,茂達元大78購01
733625 ,群聯永豐76購03
734526 ,新普統一77購01
5289 ,宜鼎
734218 ,大地中信77購01
734021 ,凱美永豐77購01
732469 ,中美晶元大74購05
70748P ,元太群益78售05
732980 ,東洋日盛75購01
733286 ,威剛永豐75購01
4741 ,泓瀚
733232 ,璟德元富75購01
735105 ,大中元大79購01
735797 ,同致永豐79購02
731978 ,同致元富74購01
733158 ,先進光群益75購01
733313 ,精華富邦75購01
732535 ,頎邦群益75購02
733838 ,宜特凱基76購01
733226 ,頎邦富邦75購01
734587 ,世界中信79購01
734716 ,網家元大77購02
4105 ,東洋
736049 ,大江統一7A購01
735492 ,智擎凱基79購01
733662 ,胡連元大76購01
00726B ,國泰5Y+新興債
732850 ,恒耀兆豐76購01
733452 ,神盾富邦7A購01
8929 ,富堡
732124 ,金居兆豐74購02
733274 ,欣銓元大75購04
732479 ,網家兆豐75購01
735263 ,中美晶凱基79購01
732842 ,宇隆元大74購01
70445P ,加百裕元富74售02
733918 ,邦特元富76購01
734787 ,博智元富78購01
3131 ,弘塑
731910 ,精測凱基74購01
4173 ,久裕
733003 ,頎邦群益75購04
733852 ,合晶統一79購01
733986 ,立敦元大76購03
734301 ,金山電國票77購01
735987 ,健亞元富7A購01
735305 ,群聯元大79購01
735153 ,環球晶兆豐78購03
735439 ,茂達永豐79購01
734042 ,凡甲統一77購01
735167 ,直得統一78購03
732704 ,恒耀元大74購02
70802P ,精測群益79售03
735774 ,金居元大7B購01
735707 ,合晶台新7A購01
733639 ,世界國泰78購01
70801P ,僑威群益7A售01
736111 ,盛弘永豐7A購01
5347 ,世界
735742 ,金山電永豐79購01
732730 ,群聯元大74購01
70727P ,美琪瑪元大77售03
734653 ,中美晶元大77購05
735613 ,伍豐凱基79購01
732061 ,鈊象富邦75購01
70734P ,合晶元大78售02
735477 ,合晶元富79購01
735758 ,穩懋元大79購04
733775 ,聯亞中信77購01
733387 ,環球晶群益75購05
733508 ,牧德凱基75購03
732599 ,穩懋元大74購04
733741 ,威剛凱基76購03
734259 ,美琪瑪元大78購02
732399 ,宜鼎群益75購01
735973 ,同致永豐7A購01
8071 ,能率網通
734663 ,網家凱基77購03
3564 ,其陽
734699 ,合晶元富77購01
70663P ,原相統一77售01
734357 ,岳豐統一78購01
734489 ,元太國泰77購01
735121 ,VHQ日盛78購01
735431 ,大江元富79購01
733419 ,環球晶永昌76購01
733534 ,凱美元大76購01
3360 ,尚立
731399 ,光燿科富邦76購01
733623 ,合晶永豐76購01
731415 ,鈊象兆豐74購01
734865 ,穩懋麥證79購01
735012 ,凱美元大78購03
734257 ,千附元大77購02
734538 ,合晶凱基77購01
733612 ,凱美永豐76購02
733657 ,環球晶統一77購04
734017 ,穩懋凱基77購01
735896 ,神盾永豐7A購01
734314 ,欣銓群益77購01
5263 ,智崴
732385 ,中美晶日盛74購01
735642 ,群聯元大7A購01
735615 ,合晶凱基79購04
736213 ,和勤永豐7A購02
735380 ,群聯群益7A購02
733750 ,同致兆豐77購01
735945 ,桓達元富84購01
4123 ,晟德
734279 ,同致群益78購01
733863 ,大江第一76購01
734256 ,千如元大77購02
734544 ,博智永豐77購02
735824 ,穩懋兆豐79購03
735575 ,大田統一79購01
733761 ,先豐元大76購01
735290 ,合晶日盛79購01
732918 ,群聯群益75購01
733133 ,精材元大75購07
734175 ,原相元大78購03
733683 ,迅得日盛76購01
732664 ,威剛兆豐75購03
734244 ,僑威康和77購01
6210 ,慶生
733883 ,恒耀凱基76購01
733034 ,元太兆豐76購01
733606 ,良維國泰7A購01
730787 ,岳豐凱基74購02
733073 ,譜瑞凱基75購03
1796 ,金穎生技
6417 ,韋僑
732867 ,大中永豐75購01
733028 ,原相凱基75購01
735515 ,金山電日盛79購01
732895 ,群聯中信77購01
3388 ,崇越電
5205 ,漢康
736043 ,碩禾群益7C購01
70701P ,穩懋兆豐77售03
70792P ,網家群益7A售02
70789P ,宜特群益7A售02
732591 ,環球晶元富74購03
731922 ,碩禾兆豐74購01
733817 ,群聯元富76購01
735461 ,富喬元大7B購01
733957 ,信昌電元大76購01
733895 ,桂盟中信76購01
70404P ,中美晶群益74售07
732593 ,聯亞元富74購01
4139 ,馬光-KY
5015 ,華祺
3325 ,旭品
733709 ,群聯元大76購02
733866 ,群聯台新78購01
734478 ,譜瑞群益77購02
733828 ,應華元大76購01
733004 ,宜鼎日盛75購01
732482 ,中美晶國泰76購02
70753P ,原相台新79售01
732080 ,譜瑞國泰74購01
731484 ,碩禾富邦75購01
732463 ,IET永豐74購01
733243 ,晶焱元大78購01
733676 ,網家凱基76購01
734807 ,富喬台新79購01
5009 ,榮剛
733907 ,聖暉元大76購02
733810 ,聖暉日盛76購01
733706 ,宇隆元大76購01
734414 ,光頡國泰78購01
734641 ,富喬元大78購02
731332 ,同致統一74購03
733205 ,網家統一75購02
734623 ,牧德日盛77購01
734099 ,美琪瑪國泰78購01
70326P ,網家兆豐74售01
735313 ,萬潤台新7A購01
735255 ,穩懋群益7A購02
733933 ,富喬凱基76購02
734138 ,精測康和77購01
70614P ,穩懋統一76售02
736081 ,晶焱永豐7A購01
733273 ,元太元大75購04
732392 ,直得國泰74購01
70534P ,環球晶中信76售02
733783 ,富喬元大77購02
732972 ,僑威永豐75購01
733361 ,世界永豐75購03
736033 ,大宇資群益7C購01
731721 ,威剛富邦79購01
733840 ,智擎凱基76購01
734182 ,千附永豐77購01
734035 ,威剛元大77購02
734591 ,大中凱基77購01
733924 ,僑威日盛77購01
735508 ,元太群益7A購01
735605 ,萬潤元大79購02
732625 ,中美晶元大75購03
70752P ,環球晶元大78售06
733040 ,新麥中信75購01
70465P ,精材元大75售06
3071 ,協禧
732509 ,精測國泰76購01
736133 ,三顧元大7A購01
735948 ,光燿科富邦7C購01
70608P ,環球晶群益76售02
735503 ,僑威元大79購01
732557 ,同致國泰75購01
732959 ,譜瑞元大75購01
730919 ,穩懋凱基74購05
3452 ,益通
732762 ,加百裕凱基74購01
735957 ,頎邦群益7A購01
733259 ,良維統一75購01
731468 ,光燿科統一74購01
732751 ,金可群益74購01
735285 ,精華凱基79購02
733044 ,譜瑞台新78購01
4114 ,健喬
733568 ,昂寶永豐76購01
732693 ,勝麗群益75購02
732384 ,穩懋群益74購02
733378 ,先進光元大75購04
734446 ,聯亞元大77購04
732889 ,金可元大75購01
734910 ,直得統一78購02
1264 ,德麥
734555 ,環球晶康和77購01
734923 ,凱美元大78購01
735459 ,元太元大79購04
732561 ,鈊象國泰74購01
733600 ,群聯凱基76購01
70606P ,欣銓凱基76售01
1333 ,恩得利
735975 ,牧德永豐7A購02
735844 ,美磊群益79購01
70719P ,中美晶元富77售02
734103 ,欣銓台新78購01
70671P ,環球晶元大77售02
733989 ,同致元富76購01
732267 ,帛漢群益76購01
733647 ,東洋群益76購01
732820 ,金居群益75購01
70654P ,聯亞群益77售02
732796 ,合晶元大75購02
732617 ,應華元富74購01
70609P ,譜瑞群益76售01
733587 ,威剛兆豐77購01
732896 ,精測中信77購01
732981 ,大江中信77購01
733453 ,頎邦富邦77購01
732603 ,中美晶群益74購08
731418 ,金居富邦76購01
732548 ,中美晶兆豐75購01
735930 ,大田永豐7A購01
734155 ,光頡永豐77購02
732913 ,帛漢永豐75購01
733068 ,合晶凱基75購01
735234 ,欣銓麥證7B購01
734216 ,茂達永豐77購01
733424 ,世界元富75購01
70491P ,環球晶元大75售02
732472 ,新普元大75購01
734758 ,聯合群益77購01
734559 ,智擎台新77購01
730734 ,碩禾元大74購02
733708 ,牧德元大77購01
734823 ,大中群益7A購01
733765 ,網家元富76購01
732716 ,加百裕國泰74購01
734112 ,岳豐永豐77購01
732902 ,聯亞富邦75購01
733554 ,聖暉兆豐76購01
733022 ,欣銓永豐75購02
733812 ,精測兆豐77購02
733710 ,環球晶元大76購02
734214 ,穩懋群益77購01
5392 ,應華
733079 ,旺矽永豐75購01
730840 ,威剛中信74購01
735010 ,宜特元大78購01
735749 ,大宇資麥證7A購01
734253 ,茂達元富77購01
731827 ,合晶日盛74購01
70405P ,良維群益75售01
70731P ,元太元富78售02
733735 ,精材富邦77購01
732786 ,元太群益74購07
734280 ,群聯群益78購02
734365 ,原相凱基77購02
735908 ,先豐元富7A購01
734819 ,碩禾永豐78購01
733379 ,岳豐元大78購01
70651P ,原相永豐76售02
735655 ,精材凱基79購02
732726 ,精華永豐74購02
8093 ,保銳
3294 ,英濟
732765 ,欣銓凱基74購01
734347 ,由田群益78購01
734320 ,晶焱統一78購01
734853 ,台半麥證78購01
735467 ,大江永豐79購01
733501 ,金山電元大75購01
736141 ,晶焱元大7A購01
734415 ,翔名國泰77購01
4305 ,世坤
732588 ,環球晶永豐74購01
735353 ,閎康日盛79購01
734078 ,晶焱群益78購01
734934 ,良維凱基78購01
6228 ,全譜
735545 ,合晶元大79購03
5514 ,三豐
731545 ,VHQ國泰75購01
733045 ,大中群益76購01
735878 ,牧德永豐7A購01
732605 ,晶焱群益75購01
734271 ,力旺元富77購01
734322 ,力旺國泰78購01
735406 ,環球晶麥證7B購01
735176 ,中美晶台新7A購01
733968 ,美琪瑪統一77購01
735005 ,精材富邦78購01
733886 ,昇達科元大77購01
733469 ,神盾元大75購08
732177 ,精材元大75購03
734867 ,頎邦麥證78購01
733375 ,環球晶統一77購01
732984 ,欣銓元富75購01
732454 ,同致永昌74購01
734002 ,精華富邦77購01
5704 ,老爺知
733511 ,精材第一75購01
733053 ,合晶兆豐75購01
734147 ,神盾群益77購02
735573 ,頎邦麥證7A購01
732724 ,晶焱永豐74購01
731089 ,宣德凱基74購01
735582 ,大田元大79購01
733035 ,原相兆豐75購01
734619 ,岳豐元富77購02
732994 ,台半元大75購03
735630 ,信驊永豐79購02
731555 ,勝麗元大75購01
70329P ,光燿科群益74售02
735943 ,同亨元富84購01
734305 ,力旺凱基77購02
734095 ,穩懋兆豐77購02
732758 ,同致元大77購01
733157 ,群聯群益75購02
733269 ,元太凱基75購03
732998 ,翔名元大78購02
735115 ,翔名康和78購01
733435 ,聯亞元大75購04
734666 ,中美晶元富77購01
733491 ,聯亞富邦75購02
70406P ,統新群益74售01
733615 ,東洋國票76購01
734111 ,聯亞群益78購01
732412 ,環球晶元大74購04
733417 ,茂達兆豐75購01
734770 ,迅得元大7A購02
736039 ,和勤群益7A購02
70522P ,廣明元富75售02
736082 ,湧德永豐7A購01
733098 ,合晶永豐75購02
4728 ,雙美
733106 ,同致群益75購03
70835P ,台半群益7B售01
734425 ,元太兆豐78購02
730946 ,凡甲元大74購01
732602 ,頎邦元大75購01
729927 ,碩禾元大76購01
733499 ,先豐元大75購01
733117 ,迅得康和75購01
734523 ,精材元大77購04
70836P ,穩懋麥證7A售04
733264 ,元太群益75購03
3522 ,宏森
8043 ,蜜望實
734965 ,牧德群益78購01
735378 ,大田群益79購01
733323 ,VHQ元大75購01
3615 ,安可
733588 ,大江中信76購01
70685P ,神盾群益77售03
734258 ,長華科元大77購02
732823 ,聯合元富74購01
734128 ,精材日盛77購01
70710P ,環球晶凱基77售09
733408 ,神盾元大75購06
70600P ,合晶元富76售01
732517 ,威剛元大75購01
733999 ,新普康和76購01
735131 ,宜鼎兆豐79購01
734336 ,台燿元大77購03
70838P ,精材元富7A售02
736212 ,合晶永豐7A購02
732830 ,穩懋元大74購08
735047 ,力旺麥證79購01
733764 ,穩懋元大77購02
735551 ,台星科統一79購01
734928 ,璟德中信78購01
734804 ,譜瑞日盛78購01
733631 ,邦特凱基76購01
735158 ,中光電凱基78購01
733257 ,順達台新75購01
6124 ,業強
734134 ,直得統一78購01
734460 ,金居凱基77購02
735025 ,翔名凱基78購01
733705 ,VHQ元大77購01
733219 ,神盾永豐75購02
734338 ,同致元大77購02
732995 ,同致元大78購02
732657 ,邦特元大74購01
70581P ,穩懋統一76售01
735093 ,穩懋元大78購04
732909 ,網家群益76購01
733496 ,群聯統一75購02
734476 ,精華群益77購01
6426 ,統新
732887 ,中美晶元大75購05
735449 ,泰博康和79購01
734900 ,大江元大78購01
735426 ,富喬凱基79購01
735599 ,恒耀統一79購01
732322 ,茂達群益74購01
732963 ,台半凱基75購01
734100 ,原相國泰77購01
735922 ,環球晶凱基7A購03
732873 ,譜瑞兆豐76購01
736125 ,力麒國泰7A購01
731343 ,陽程元大75購01
734488 ,昂寶統一77購01
732483 ,合晶國泰74購01
732445 ,環球晶國票74購01
735016 ,環宇群益78購01
733398 ,先進光凱基75購02
733531 ,環宇凱基76購01
4180 ,安成藥
736086 ,智冠中信7A購01
8462 ,柏文
732242 ,伍豐兆豐75購01
3095 ,及成
733050 ,合晶日盛75購01
5480 ,統盟
733719 ,牧德玉山79購01
8277 ,商丞
735837 ,東洋麥證7A購02
733187 ,應華永豐75購01
734044 ,富喬統一7A購01
70436P ,聯亞兆豐74售02
733339 ,健信永豐75購01
732368 ,宏觀元富74購01
70839P ,精華元富7A售01
734287 ,金可元大77購02
735116 ,三貝德凱基78購01
733679 ,中美晶永豐76購01
734148 ,華星光群益77購01
70578P ,碩禾康和76售01
733109 ,合晶元富75購01
735895 ,信驊永豐7A購01
734277 ,富喬國泰77購01
734949 ,精測中信79購01
732729 ,良維元大77購01
8935 ,邦泰
735780 ,金山電群益7A購01
733856 ,宏觀中信76購01
734897 ,直得國票78購01
733353 ,世界富邦75購01
732700 ,精華元大74購01
6140 ,訊達
735190 ,金居永豐78購01
732564 ,光燿科永豐75購01
735696 ,大田群益79購02
733640 ,僑威國泰76購01
733140 ,譜瑞第一75購01
734166 ,博智元富77購01
735015 ,穩懋元大78購03
734324 ,金可國泰77購01
70605P ,原相元大76售03
734197 ,應華台新78購01
733430 ,元太元大75購06
735126 ,合晶群益78購05
732620 ,牧德群益75購01
70481P ,中美晶兆豐75售03
734920 ,欣銓國票78購01
735427 ,元太富邦7A購01
70704P ,穩懋凱基77售06
734594 ,VHQ群益79購02
732741 ,智擎永豐74購01
735425 ,合晶凱基79購02
70761P ,群聯富邦7A售01
736098 ,力麒永豐7A購01
733215 ,大江永豐75購03
734008 ,環宇統一76購01
733204 ,智擎統一76購01
734220 ,穩懋國票77購01
736183 ,譜瑞元大7A購02
734799 ,穩懋富邦78購02
734088 ,穩懋統一78購01
5425 ,台半
735257 ,台燿元大79購01
733054 ,VHQ元富75購01
70409P ,中美晶統一74售03
734847 ,柏文元大78購01
8176 ,智捷
735200 ,碩禾元大7A購01
733885 ,岳豐元大77購01
5511 ,德昌
734230 ,VHQ富邦78購01
736198 ,直得兆豐7B購01
735361 ,大田凱基79購01
00720B ,元大投資級公司債
5230 ,雷笛克光學
734000 ,美琪瑪凱基77購03
733561 ,富喬元大77購01
3221 ,台嘉碩
735269 ,信昌電富邦7B購01
733731 ,大江群益76購01
732772 ,僑威統一75購01
9960 ,邁達康
8477 ,創業家
732709 ,旺矽群益74購01
733466 ,合晶元大76購02
70843P ,威剛永豐7A售01
733555 ,金山電台新76購01
6270 ,倍微
732638 ,精測凱基74購03
735689 ,威剛元大79購02
70571P ,環球晶國泰75售03
734617 ,穩懋中信77購02
6138 ,茂達
735639 ,大田元大79購02
733686 ,聯亞兆豐77購01
735982 ,智擎玉山7C購01
734348 ,金山電群益77購01
732969 ,智擎統一75購01
732819 ,昂寶群益74購01
736196 ,合晶兆豐7A購01
733294 ,穩懋國泰75購01
8489 ,三貝德
4175 ,杏一
733860 ,精材國泰76購02
732503 ,合晶永豐74購02
732376 ,IET群益74購01
734137 ,華星光國泰77購01
733902 ,凡甲元富76購01
735482 ,直得群益7A購02
735509 ,台半群益79購04
733514 ,立端群益76購01
733095 ,中美晶永豐75購01
734646 ,環球晶元富77購04
733833 ,鈊象康和76購01
736016 ,碩禾元富7B購01
734667 ,牧德中信77購01
734161 ,同致元富77購01
735292 ,聯亞日盛79購01
735349 ,元太元大79購02
732596 ,僑威凱基74購01
733315 ,台燿永豐75購01
732466 ,岳豐永豐74購02
734299 ,群聯永豐77購02
6245 ,立端
732991 ,濱川群益76購01
735124 ,美琪瑪台新79購01
732813 ,久元國泰74購01
70532P ,西柏康和75售01
70399P ,精測永豐74售01
732727 ,頎邦永豐74購02
731937 ,元太玉山74購01
732045 ,鈊象兆豐74購02
731799 ,同致元大76購01
732879 ,應華群益75購01
3114 ,好德
735698 ,牧德群益79購02
735807 ,大江元大79購04
733008 ,譜瑞元富75購01
733116 ,精華國泰75購01
734710 ,三貝德元大77購02
735171 ,金居統一7A購01
733049 ,聯亞群益76購01
734306 ,帛漢凱基77購01
70668P ,鈊象台新77售01
6462 ,神盾
733553 ,富喬統一78購01
70749P ,穩懋群益79售01
733083 ,翔名永豐75購01
3680 ,家登
734541 ,晶焱凱基77購01
