"股票代號","股票名稱","資買進","資賣出","資現償","資前餘額","資今餘","資限額","券買進","券賣出","券現償","券前餘","券今餘","券限額","資券互抵","註記",
"3021","鴻名","190","39","0","2,368","2,519","23,953","0","2","0","0","2","23,953","0","",
"3022","威強電","0","11","0","4,258","4,247","82,078","0","0","0","25","25","82,078","0","",
"3023","信邦","22","25","0","3,350","3,347","56,354","10","4","0","177","171","56,354","1","",
"3024","憶聲","0","1","5","2,188","2,182","0","0","0","0","0","0","0","0","OX",
"3025","星通","41","43","0","5,069","5,067","17,730","0","0","0","7","7","17,730","0","",
"3026","禾伸堂","1,408","1,214","1","7,821","8,014","39,497","114","290","2","1,814","1,988","39,497","59","",
"3027","盛達","30","5","0","5,024","5,049","24,773","0","0","0","6","6","24,773","0","",
"3028","增你強","6","5","0","1,058","1,059","53,456","0","0","0","6","6","53,456","1","",
"3029","零壹","153","329","1","6,299","6,122","30,670","20","5","0","27","12","30,670","2","",
"3030","德律","377","283","0","6,834","6,928","59,054","101","120","0","350","369","59,054","9","",
"3031","佰鴻","88","47","0","7,520","7,561","46,668","0","0","0","13","13","46,668","0","",
"3032","偉訓","13","6","0","2,494","2,501","25,821","0","2","0","19","21","25,821","0","",
"3033","威健","40","176","0","5,577","5,441","81,573","0","22","0","128","150","81,573","0","",
"3034","聯詠","28","20","0","2,401","2,409","152,127","6","4","0","47","45","152,127","7","",
"3035","智原","732","587","0","11,436","11,581","62,137","140","311","0","3,427","3,598","62,137","76","",
"3036","文曄","53","154","89","11,853","11,663","138,136","0","2","0","12","14","138,136","0","",
"3037","欣興","1,056","1,007","0","55,000","55,049","380,038","16","1,019","0","360","1,363","380,038","13","",
"3038","全台","19","10","0","5,974","5,983","45,851","5","0","0","121","116","45,851","0","",
"3040","遠見","2","9","0","1,576","1,569","15,750","0","5","0","32","37","15,750","0","",
"3041","揚智","75","146","1","15,649","15,577","75,647","5","4","0","33","32","75,647","1","",
"3042","晶技","3","25","0","4,517","4,495","77,439","0","0","0","158","158","77,439","0","",
"3043","科風","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3044","健鼎","117","68","0","1,769","1,818","131,401","45","19","0","138","112","131,401","1","",
"3045","台灣大","15","28","0","359","346","855,208","0","0","0","1","1","855,208","0","",
"3046","建��","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3047","訊舟","13","0","10","10,723","10,726","50,331","0","0","0","1","1","50,331","1","",
"3048","益登","32","26","0","4,637","4,643","55,643","0","9","0","16","25","55,643","0","",
"3049","和鑫","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3050","鈺德","16","6","0","4,588","4,598","34,192","1","0","0","1","0","34,192","0","",
"3051","力特","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3052","夆典","43","193","0","3,551","3,401","58,251","0","0","0","1","1","58,251","6","",
"3054","立萬利","0","5","0","4,078","4,073","30,268","0","0","0","0","0","30,268","0","",
"3055","蔚華科","146","119","0","14,097","14,124","25,876","13","0","35","147","99","25,876","0","",
"3056","總太","115","97","0","7,943","7,961","57,922","0","1","0","8","9","57,922","10","",
"3057","喬鼎","0","11","12","4,413","4,390","0","0","0","0","0","0","0","0","OX",
"3058","立德","2","1","5","4,567","4,563","42,622","0","0","0","1","1","42,622","0","",
"3059","華晶科","532","756","0","27,820","27,596","68,447","88","8","0","644","564","68,447","5","",
"3060","銘異","9","11","2","5,973","5,969","34,840","3","0","0","91","88","34,840","0","",
"3062","建漢","41","28","2","10,001","10,012","82,187","2","0","0","6","4","82,187","0","",
"3090","日電貿","835","862","0","8,800","8,773","41,742","115","186","0","1,372","1,443","41,742","26","",
"3094","聯傑","11","41","0","3,922","3,892","21,163","4","0","0","19","15","21,163","0","",
"3130","一零四","0","0","0","4","4","8,298","0","0","0","0","0","8,298","0","",
"3149","正達","0","0","0","1","1","0","0","0","0","0","0","0","0","OX",
"3164","景岳","43","38","0","2,690","2,695","22,227","0","0","0","28","28","22,227","0","",
"3167","大量","30","11","1","4,710","4,728","20,033","3","1","0","41","39","20,033","0","",
"3189","景碩","82","152","10","14,913","14,833","111,500","83","19","0","545","481","111,500","8","",
"3209","全科","2","21","0","1,042","1,023","40,363","0","0","0","36","36","40,363","0","",
"3229","晟鈦","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3231","緯創","452","383","0","47,209","47,278","687,172","4","1,546","0","969","2,511","687,172","1","",
"3257","虹冠電","24","6","0","6,838","6,856","17,345","0","0","0","88","88","17,345","0","",
"3266","昇陽","0","5","0","3,791","3,786","88,078","0","0","0","0","0","88,078","0","",
"3296","勝德","10","25","0","6,833","6,818","24,556","1","0","0","2","1","24,556","0","",
"3305","昇貿","0","0","0","1,736","1,736","30,372","0","0","0","5","5","30,372","0","",
"3308","聯德","7","17","7","1,493","1,476","24,987","0","0","0","0","0","24,987","0","",
"3311","閎暉","18","8","45","5,799","5,764","47,345","0","1","0","9","10","47,345","0","",
"3312","弘憶股","638","203","0","2,902","3,337","27,250","0","12","0","0","12","27,250","5","",
"3321","同泰","26","95","0","2,849","2,780","22,250","2","0","0","8","6","22,250","0","",
"3338","泰碩","0","18","0","2,705","2,687","17,458","0","0","0","9","9","17,458","0","",
"3346","麗清","6","15","0","3,266","3,257","17,071","0","0","0","9","9","17,071","0","",
"3356","奇偶","109","148","0","2,834","2,795","22,358","2","5","0","132","135","22,358","3","",
"3376","新日興","93","22","5","5,029","5,095","44,681","2","81","0","40","119","44,681","0","",
"3380","明泰","140","67","0","20,324","20,397","110,988","0","35","0","1,893","1,928","110,988","0","",
"3383","新世紀","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3406","玉晶光","885","674","0","12,575","12,786","24,942","207","130","2","1,300","1,221","24,942","43","",
"3413","京鼎","118","60","3","6,378","6,433","19,687","11","23","0","276","288","19,687","0","",
"3416","融程電","6","12","0","2,122","2,116","15,045","0","0","0","0","0","15,045","0","",
"3419","譁裕","35","12","0","16,800","16,823","30,120","0","15","0","39","54","30,120","0","",
"3432","台端","59","47","0","3,226","3,238","16,646","0","0","0","0","0","16,646","0","",
"3437","榮創","43","71","1","9,936","9,907","37,387","0","3","0","129","132","37,387","0","",
"3443","創意","680","613","2","7,195","7,260","33,502","320","408","3","1,627","1,712","33,502","37","",
"3450","聯鈞","246","24","0","4,538","4,760","33,109","60","9","0","237","186","33,109","0","",
"3454","晶睿","2","0","0","796","798","20,626","0","0","0","0","0","20,626","0","",
"3481","群創","1,431","2,037","18","348,128","347,504","2,488,017","80","10","0","2,705","2,635","2,488,017","3","",
"3494","誠研","87","52","0","11,641","11,676","44,862","131","0","0","362","231","44,862","0","",
"3501","維熹","2","1","1","1,526","1,526","29,564","0","0","0","0","0","29,564","0","",
"3504","揚明光","193","112","1","9,761","9,841","28,514","53","61","0","944","952","28,514","10","",
"3514","昱晶","777","271","25","31,494","31,975","130,393","2","58","0","99","155","130,393","35","",
"3515","華擎","557","556","1","4,566","4,566","30,186","17","19","0","252","254","30,186","14","",
"3518","柏騰","66","6","0","6,836","6,896","20,188","0","8","0","21","29","20,188","0","",
"3519","綠能","334","163","0","22,403","22,574","80,462","7","251","0","434","678","80,462","18","",
"3528","安馳","0","0","0","781","781","16,017","0","0","0","0","0","16,017","0","",
"3533","嘉澤","217","81","1","4,860","4,995","23,369","10","36","0","195","221","23,369","2","",
"3535","晶彩科","8","17","0","3,840","3,831","19,763","0","0","0","9","9","19,763","1","",
"3536","誠創","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3545","敦泰","329","153","2","24,328","24,502","74,610","64","81","0","437","454","74,610","8","",
"3550","聯穎","3","141","0","7,151","7,013","21,250","5","0","0","17","12","21,250","0","",
"3557","嘉威","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3561","昇陽光電","114","123","6","15,019","15,004","85,343","0","14","0","11","25","85,343","3","",
"3576","新日光","471","348","0","44,431","44,554","234,142","33","710","0","12,406","13,083","234,142","7","",
"3579","尚志","14","18","0","4,392","4,388","28,899","30","4","0","182","156","28,899","5","",
"3583","辛耘","46","12","2","2,725","2,757","20,284","0","2","0","4","6","20,284","0","",
"3588","通嘉","14","29","12","4,053","4,026","11,829","0","0","0","7","7","11,829","0","",
"3591","艾笛森","7","18","0","5,345","5,334","32,575","0","5","0","19","24","32,575","0","",
"3593","力銘","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3596","智易","194","337","1","9,943","9,799","47,279","12","33","1","255","275","47,279","7","",
"3605","宏致","25","28","7","4,751","4,741","30,598","0","1","0","5","6","30,598","0","",
"3607","谷崧","1","1","1","2,136","2,135","30,415","10","0","0","27","17","30,415","0","",
"3617","碩天","12","1","0","1,182","1,193","20,237","0","0","0","0","0","20,237","0","",
"3622","洋華","55","34","0","8,202","8,223","37,831","0","5","0","52","57","37,831","3","",
"3645","達邁","489","500","0","7,111","7,100","29,869","43","81","0","232","270","29,869","22","",
"3653","健策","4","16","1","2,514","2,501","26,581","3","0","0","10","7","26,581","1","",
"3661","世芯-KY","1,089","1,225","0","7,027","6,891","15,376","106","270","2","2,462","2,624","15,376","66","",
"3665","貿聯-KY","112","40","3","3,576","3,645","29,641","0","35","0","251","286","29,641","1","",
"3669","圓展","3","1","0","1,518","1,520","24,370","0","0","0","0","0","24,370","0","",
"3673","TPK-KY","460","487","12","48,833","48,794","101,665","55","233","1","1,926","2,103","101,665","11","",
"3679","新至陞","31","11","9","671","682","19,825","1","22","0","4","25","19,825","1","",
"3682","亞太電","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"3686","達能","0","12","0","3,415","3,403","0","0","0","0","0","0","0","0","OX",
"3694","海華","65","119","0","6,070","6,016","33,373","0","64","0","73","137","33,373","2","",
"3698","隆達","192","145","0","15,647","15,694","107,342","16","9","0","335","328","107,342","4","",
"3702","大聯大","31","80","25","3,061","2,987","456,265","0","1","0","18","19","456,265","0","",
"3703","欣陸","32","139","0","9,235","9,128","205,803","1","0","0","12","11","205,803","0","",
"3704","合勤控","77","35","10","9,307","9,339","110,294","0","0","0","21","21","110,294","0","",
"3705","永信","8","8","0","1,263","1,263","66,605","0","0","0","0","0","66,605","1","",
"3706","神達","54","17","0","8,683","8,720","204,890","4","2","0","98","96","204,890","0","",
"3708","上緯投控","110","59","25","7,846","7,872","22,711","98","447","0","1,918","2,267","22,711","0","",
"3711","日月光投控","2,358","1,997","4","14,844","15,201","1,079,597","31","21","0","31","21","1,079,597","43","",
"4104","佳醫","180","162","0","3,090","3,108","31,997","0","11","0","13","24","31,997","3","",
"4106","雃博","18","41","0","2,131","2,108","20,846","0","1","0","0","1","20,846","2","",
"4108","懷特","110","89","0","7,761","7,782","37,688","1","10","0","27","36","37,688","1","",
"4119","旭富","8","18","0","1,875","1,865","19,871","0","0","0","0","0","19,871","0","",
"4133","亞諾法","14","11","0","1,096","1,099","15,138","0","0","0","0","0","15,138","0","",
"4137","麗豐-KY","339","429","0","2,768","2,678","19,873","21","55","0","104","138","19,873","10","",
"4141","龍燈-KY","19","21","0","2,623","2,621","37,977","0","0","0","0","0","37,977","0","",
"4142","國光生","0","6","8","7,950","7,936","0","0","0","0","0","0","0","0","OX",
"4144","康聯-KY","90","98","0","4,089","4,081","19,534","5","1","0","66","62","19,534","3","",
"4148","全宇生技-KY","139","117","0","3,164","3,186","16,008","3","4","0","9","10","16,008","0","",
"4164","承業醫","255","141","0","4,707","4,821","34,978","0","0","0","18","18","34,978","5","",
"4190","佐登-KY","1,289","732","0","3,595","4,152","15,272","56","183","0","252","379","15,272","59","",
"4306","炎洲","338","536","0","10,971","10,773","132,515","8","8","0","53","53","132,515","0","",
"4414","如興","2,355","2,562","0","36,143","35,936","223,858","301","173","0","383","255","223,858","30","",
"4426","利勤","16","16","0","4,768","4,768","35,046","2","2","0","40","40","35,046","0","",
"4438","廣越","3","15","9","534","513","25,940","0","0","0","1","1","25,940","0","",
"4526","東台","6","5","0","3,526","3,527","63,706","0","2","0","0","2","63,706","0","",
"4532","瑞智","534","154","1","4,358","4,737","123,921","0","20","0","38","58","123,921","1","",
"4536","拓凱","0","0","0","140","140","22,705","0","0","0","0","0","22,705","0","",
"4545","銘鈺","46","57","0","2,701","2,690","19,250","1","3","0","40","42","19,250","10","",
"4551","智伸科","18","5","0","998","1,011","20,483","1","0","0","17","16","20,483","0","",
"4552","力達-KY","5","22","0","4,556","4,539","25,000","11","0","0","20","9","25,000","0","",
"4555","氣立","2","2","0","521","521","16,720","0","0","0","3","3","16,720","0","",
"4557","永新-KY","12","16","16","1,705","1,685","8,652","0","2","0","2","4","8,652","0","",
"4560","強信-KY","20","72","4","2,981","2,925","16,312","0","15","0","791","806","16,312","0","",
"4562","穎漢","0","0","0","111","111","16,886","0","0","0","0","0","16,886","0","",
"4720","德淵","1","2","0","786","785","22,144","0","0","0","0","0","22,144","0","",
"4722","國精化","44","8","0","1,342","1,378","23,811","0","0","0","3","3","23,811","0","",
"4725","信昌化","197","108","60","9,530","9,559","72,993","1","10","0","69","78","72,993","2","",
"4737","華廣","2","22","0","523","503","11,861","0","0","0","0","0","11,861","0","",
"4739","康普","393","464","0","10,461","10,390","20,869","126","156","35","1,142","1,137","20,869","20","",
"4746","台耀","62","55","131","4,887","4,763","23,253","5","0","0","41","36","23,253","0","",
"4755","三福化","6","1","0","1,121","1,126","22,676","0","0","0","0","0","22,676","0","",
"4763","材料-KY","3","5","0","2,618","2,616","11,620","0","0","0","18","18","11,620","0","",
"4904","遠傳","10","0","0","47","57","814,625","0","0","0","0","0","814,625","0","",
"4906","正文","54","101","0","21,039","20,992","86,925","15","3","0","278","266","86,925","2","",
"4912","聯德控股-KY","32","51","0","4,611","4,592","9,885","1","0","0","21","20","9,885","0","",
"4915","致伸","136","63","0","5,038","5,111","111,729","5","12","0","113","120","111,729","1","",
"4916","事欣科","412","259","0","6,735","6,888","20,488","0","3","0","112","115","20,488","17","",
"4919","新唐","394","104","9","7,457","7,738","51,888","17","52","0","253","288","51,888","5","",
"4927","泰鼎-KY","608","669","0","13,069","13,008","36,129","42","71","0","304","333","36,129","16","",
"4930","燦星網","0","1","0","7,109","7,108","33,575","0","0","0","0","0","33,575","0","",
"4934","太極","246","295","1","21,971","21,921","82,886","0","81","0","117","198","82,886","6","",
"4935","茂林-KY","27","109","1","6,802","6,719","32,734","10","11","0","38","39","32,734","0","",
"4938","和碩","615","413","1","11,532","11,733","653,474","9","27","0","163","181","653,474","11","",
"4942","嘉彰","13","1","0","755","767","35,591","0","0","0","0","0","35,591","0","",
"4952","凌通","16","12","1","5,273","5,276","27,203","3","2","0","17","16","27,203","0","",
"4956","光鋐","47","42","0","9,171","9,176","25,102","6","3","0","80","77","25,102","0","",
"4958","臻鼎-KY","495","121","2","16,423","16,795","201,187","11","1","0","160","150","201,187","0","",
"4960","奇美材","114","172","48","38,375","38,269","166,432","17","0","0","131","114","166,432","2","",
"4968","立積","76","46","0","4,380","4,410","13,721","0","150","0","394","544","13,721","2","",
"4976","佳凌","369","421","24","11,009","10,933","28,911","56","64","0","479","487","28,911","3","",
"4977","眾達-KY","93","74","0","4,504","4,523","15,263","2","4","4","112","110","15,263","0","",
"4984","科納-KY","15","5","0","1,779","1,789","11,550","0","0","0","0","0","11,550","0","",
"4994","傳奇","10","10","0","1,820","1,820","27,734","0","0","0","4","4","27,734","0","",
"4999","鑫禾","1","0","2","747","746","18,604","0","0","0","0","0","18,604","0","",
"5007","三星","13","9","0","3,051","3,055","73,735","0","1","0","1","2","73,735","0","",
"5203","訊連","3","0","0","506","509","21,130","0","0","0","0","0","21,130","0","",
"5215","科嘉-KY","5","0","0","902","907","13,584","0","0","0","0","0","13,584","0","",
"5225","東科-KY","4","0","0","545","549","15,491","0","0","0","0","0","15,491","0","",
"5234","達興材料","97","40","1","1,939","1,995","23,344","2","1","0","15","14","23,344","2","",
"5243","乙盛-KY","36","36","1","7,370","7,369","43,382","1","0","0","19","18","43,382","0","",
"5258","虹堡","0","13","8","818","797","18,635","0","0","0","1","1","18,635","0","",
"5259","清惠","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"5264","鎧勝-KY","237","525","0","13,416","13,128","105,301","36","50","0","283","297","105,301","3","",
"5269","祥碩","14","10","0","1,691","1,695","15,009","4","2","0","148","146","15,009","0","",
"5284","jpp-KY","0","0","0","847","847","9,812","0","0","0","0","0","9,812","0","",
"5285","界霖","129","274","0","6,996","6,851","20,941","6","2","0","100","96","20,941","0","",
"5288","豐祥-KY","2","1","0","1,316","1,317","16,456","0","0","0","0","0","16,456","0","",
"5305","敦南","119","99","1","10,847","10,866","77,934","78","33","0","222","177","77,934","6","",
"5388","中磊","76","13","0","4,443","4,506","61,413","14","14","0","114","114","61,413","0","",
"5434","崇越","9","13","0","1,960","1,956","45,424","0","5","0","19","24","45,424","0","",
"5469","瀚宇博","459","992","0","22,221","21,688","112,609","73","58","0","117","102","112,609","19","",
"5471","松翰","76","22","0","3,454","3,508","41,969","0","0","0","45","45","41,969","0","",
"5484","慧友","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"5515","建國","221","245","0","5,741","5,717","84,475","0","0","0","0","0","84,475","14","",
"5519","隆大","85","189","0","1,780","1,676","45,765","0","0","0","29","29","45,765","0","",
"5521","工信","296","14","0","57,087","57,369","86,881","0","0","0","39","39","86,881","0","",
"5522","遠雄","10","1","0","1,176","1,185","208,858","0","0","0","10","10","208,858","0","",
"5525","順天","9","1","0","330","338","55,679","0","0","0","0","0","55,679","0","",
"5531","鄉林","133","53","21","12,337","12,396","231,606","0","0","0","5","5","231,606","0","",
"5533","皇鼎","10","0","0","788","798","71,311","0","0","0","0","0","71,311","0","",
"5534","長虹","22","51","0","4,192","4,163","72,581","0","1","0","0","1","72,581","0","",
"5538","東明-KY","0","0","0","201","201","42,000","0","0","0","6","6","42,000","0","",
"5607","遠雄港","180","208","0","4,175","4,147","42,494","0","2","0","16","18","42,494","0","",
"5608","四維航","37","22","0","9,414","9,429","105,890","0","0","0","3","3","105,890","0","",
"5706","鳳凰","20","3","0","208","225","15,640","0","0","0","4","4","15,640","0","",
"5871","中租-KY","258","190","1","5,250","5,317","316,057","41","19","4","403","377","316,057","3","",
"5880","合庫金","236","20","0","4,700","4,916","3,050,675","0","0","0","2","2","3,050,675","0","",
"5906","台南-KY","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"5907","大洋-KY","320","323","0","5,678","5,675","49,874","0","5","0","20","25","49,874","5","",
"6005","群益證","79","148","0","6,335","6,266","542,268","0","0","0","0","0","542,268","0","",
"6024","群益期","11","19","0","1,248","1,240","40,099","0","0","0","7","7","40,099","0","",
"6108","競國","68","78","0","7,233","7,223","39,974","25","27","0","104","106","39,974","0","",
"6112","聚碩","6","4","0","1,103","1,105","25,280","0","0","0","1","1","25,280","0","",
"6115","鎰勝","0","0","0","156","156","46,915","0","0","0","0","0","46,915","0","",
"6116","彩晶","467","1,256","10","125,527","124,728","808,483","170","81","6","14,011","13,916","808,483","19","",
"6117","迎廣","2","5","0","1,097","1,094","22,162","0","0","0","0","0","22,162","0","",
"6120","達運","714","829","0","21,636","21,521","166,388","33","160","0","660","787","166,388","69","",
"6128","上福","28","75","0","2,404","2,357","31,897","0","0","0","0","0","31,897","0","",
"6131","悠克","0","59","0","25,459","25,400","25,481","113","1,133","0","1,680","2,700","25,481","1","@",
"6133","金橋","66","69","0","6,467","6,464","29,251","0","0","0","0","0","29,251","4","",
"6136","富爾特","0","0","0","2,852","2,852","28,884","0","0","0","0","0","28,884","0","",
"6139","亞翔","64","205","0","10,176","10,035","56,385","4","2","0","156","154","56,385","4","",
"6141","柏承","784","935","0","10,359","10,208","33,041","43","238","0","185","380","33,041","85","",
"6142","友勁","92","20","0","15,242","15,314","67,058","0","0","0","1","1","67,058","0","",
"6145","勁永","0","17","0","11,548","11,531","0","0","0","0","0","0","0","0","OX",
"6152","百一","3","40","0","2,987","2,950","42,350","0","0","0","1","1","42,350","0","",
"6153","嘉聯益","3,733","3,720","30","42,993","42,976","99,999","329","951","30","5,101","5,693","99,999","80","",
"6155","鈞寶","22","39","5","3,124","3,102","21,542","2","0","0","4","2","21,542","1","",
"6164","華興","18","23","0","7,414","7,409","25,000","0","0","0","0","0","25,000","0","",
"6165","捷泰","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"6166","凌華","4","9","0","5,437","5,432","50,703","0","0","0","16","16","50,703","0","",
"6168","宏齊","50","13","41","10,669","10,665","51,517","0","0","0","93","93","51,517","1","",
"6172","互億","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"6176","瑞儀","271","204","2","8,744","8,809","116,256","135","57","0","792","714","116,256","2","",
"6177","達麗","81","416","0","6,966","6,631","59,862","6","10","0","162","166","59,862","0","",
"6183","關貿","0","0","0","658","658","37,500","0","0","0","0","0","37,500","0","",
"6184","大豐電","37","38","0","1,241","1,240","39,557","0","0","0","0","0","39,557","0","",
"6189","豐藝","0","20","0","338","318","44,761","0","0","0","4","4","44,761","0","",
"6191","精成科","899","554","0","15,726","16,071","128,886","41","77","0","84","120","128,886","4","",
"6192","巨路","1","1","0","637","637","26,709","0","0","0","0","0","26,709","0","",
"6196","帆宣","7","180","3","4,509","4,333","44,565","22","99","0","1,159","1,236","44,565","0","",
"6197","佳必琪","8","7","0","5,947","5,948","32,521","0","0","0","3","3","32,521","0","",
"6201","亞弘電","0","0","0","89","89","22,300","0","0","0","0","0","22,300","0","",
"6202","盛群","254","149","0","5,880","5,985","56,542","12","21","0","53","62","56,542","4","",
"6205","詮欣","1","3","0","1,893","1,891","17,959","0","0","0","0","0","17,959","0","",
"6206","飛捷","1","1","0","880","880","35,765","0","0","0","8","8","35,765","0","",
"6209","今國光","231","238","2","15,872","15,863","40,757","93","115","0","1,360","1,382","40,757","5","",
"6213","聯茂","933","655","0","4,003","4,281","75,739","31","51","0","448","468","75,739","21","",
"6214","精誠","9","8","0","2,120","2,121","67,348","2","0","0","9","7","67,348","0","",
"6215","和椿","32","87","0","5,822","5,767","20,697","0","1","0","32","33","20,697","0","",
"6216","居易","0","0","10","808","798","20,390","0","0","0","0","0","20,390","0","",
"6224","聚鼎","30","113","0","1,407","1,324","20,000","0","0","0","0","0","20,000","2","",
"6225","天瀚","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"6226","光鼎","66","87","0","11,224","11,203","23,857","7","4","0","8","5","23,857","1","",
"6230","超眾","30","30","0","3,115","3,115","21,585","0","6","0","14","20","21,585","0","",
"6235","華孚","95","33","0","6,906","6,968","41,375","5","0","0","42","37","41,375","0","",
"6239","力成","36","68","0","3,481","3,449","194,786","10","13","0","79","82","194,786","0","",
"6243","迅杰","0","2","0","3","1","0","0","0","0","0","0","0","0","OX",
"6251","定穎","13","40","0","14,477","14,450","70,264","0","0","0","52","52","70,264","0","",
"6257","矽格","188","107","0","14,168","14,249","96,166","2","16","20","1,265","1,259","96,166","0","",
"6269","台郡","544","768","3","18,890","18,663","79,497","203","67","2","701","563","79,497","11","",
"6271","同欣電","38","109","0","3,666","3,595","41,339","18","32","0","127","141","41,339","1","",
"6277","宏正","72","26","0","1,556","1,602","29,867","0","1","0","0","1","29,867","0","",
"6278","台表科","67","115","0","5,024","4,976","73,849","0","1","0","10","11","73,849","0","",
"6281","全國電","0","0","0","13","13","24,793","0","0","0","0","0","24,793","0","",
"6282","康舒","72","48","0","13,772","13,796","129,155","0","0","0","86","86","129,155","0","",
"6283","淳安","1,135","980","0","13,108","13,263","20,355","46","235","0","466","655","20,355","15","",
"6285","啟��","127","85","5","7,229","7,266","91,694","36","7","0","181","152","91,694","0","",
"6289","華上","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"6405","悅城","5","0","0","2,736","2,741","16,450","0","0","0","0","0","16,450","0","",
"6409","旭隼","0","0","0","24","24","19,671","0","0","0","0","0","19,671","0","",
"6412","群電","60","15","0","1,766","1,811","95,568","13","11","0","38","36","95,568","0","",
"6414","樺漢","33","11","0","2,103","2,125","19,341","2","2","0","83","83","19,341","0","",
"6415","矽力-KY","6","10","0","115","111","22,007","0","0","0","0","0","22,007","0","",
"6422","君耀-KY","36","357","0","2,513","2,192","10,438","38","14","0","199","175","10,438","0","",
"6431","光麗-KY","0","9","0","1,368","1,359","0","0","0","0","0","0","0","0","OX",
"6442","光聖","27","7","0","4,119","4,139","16,500","0","0","0","2","2","16,500","0","",
"6443","元晶","0","14","2","3,894","3,878","0","0","0","0","0","0","0","0","OX",
"6449","鈺邦","203","521","1","7,855","7,536","20,151","19","71","0","537","589","20,151","16","",
"6451","訊芯-KY","42","135","0","5,665","5,572","26,361","4","28","0","527","551","26,361","1","",
"6452","康友-KY","148","85","4","13,294","13,353","19,500","0","3","0","11","14","19,500","0","",
"6456","GIS-KY","1,477","775","5","32,693","33,390","84,859","133","169","0","1,655","1,691","84,859","22","",
"6464","台數科","0","0","0","2","2","31,432","0","0","0","0","0","31,432","0","",
"6477","安集","903","740","0","10,128","10,291","23,614","167","82","0","667","582","23,614","19","",
"6504","南六","0","5","0","98","93","18,150","0","0","0","0","0","18,150","0","",
"6505","台塑化","37","2","0","271","306","2,381,489","0","0","0","23","23","2,381,489","0","",
"6525","捷敏-KY","68","57","0","3,460","3,471","26,662","2","4","0","33","35","26,662","3","",
"6531","愛普","74","49","0","3,764","3,789","17,800","0","0","0","56","56","17,800","0","",
"6533","晶心科","77","134","0","2,581","2,524","10,154","7","4","0","68","65","10,154","0","",
"6552","易華電","4","15","0","3,055","3,044","25,000","7","2","0","104","99","25,000","0","",
"6573","虹揚-KY","37","0","0","0","37","15,838","0","0","0","0","0","15,838","0","",
"6579","研揚","2","0","0","85","87","26,700","0","0","0","0","0","26,700","0","",
"6582","申豐","4","0","0","233","237","26,066","0","0","0","0","0","26,066","0","",
"6605","帝寶","17","1","0","832","848","41,454","0","0","0","0","0","41,454","0","",
"8011","台通","12","34","0","8,227","8,205","29,655","0","0","0","5","5","29,655","0","",
"8016","矽創","55","82","0","3,643","3,616","30,125","21","2","0","32","13","30,125","8","",
"8021","尖點","55","306","1","6,089","5,837","39,869","0","4","0","10","14","39,869","0","",
"8033","雷虎","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"8039","台虹","236","62","0","10,776","10,950","52,279","12","28","0","199","215","52,279","2","",
"8046","南電","68","25","0","6,906","6,949","161,541","1","4","0","38","41","161,541","0","",
"8070","長華","15","7","0","1,271","1,279","15,969","0","0","0","1","1","15,969","0","",
"8072","陞泰","0","3","0","824","821","20,000","0","0","0","0","0","20,000","1","",
"8081","致新","2","26","1","1,807","1,782","21,543","0","0","0","0","0","21,543","0","",
"8101","華冠","0","0","0","0","0","0","0","0","0","0","0","0","0","OX",
"8103","瀚荃","5","8","0","1,280","1,277","20,349","0","5","0","18","23","20,349","0","",
"8105","凌巨","46","90","0","22,877","22,833","72,140","72","40","0","1,930","1,898","72,140","1","",
"8110","華東","133","180","0","22,634","22,587","131,595","8","5","0","151","148","131,595","0","",
"8112","至上","229","153","2","20,595","20,669","93,369","22","69","0","1,138","1,185","93,369","27","",
"8114","振樺電","9","8","1","1,216","1,216","18,730","2","0","0","7","5","18,730","0","",
"8131","福懋科","10","11","0","1,360","1,359","110,555","0","0","0","0","0","110,555","0","",
"8150","南茂","550","383","0","32,917","33,084","221,536","1","11","0","121","131","221,536","0","",
"8163","達方","352","348","1","6,552","6,555","70,000","0","0","0","84","84","70,000","11","",
"8201","無敵","147","253","0","3,792","3,686","15,591","11","14","0","88","91","15,591","5","",
"8210","勤誠","14","21","0","3,502","3,495","29,931","0","0","0","7","7","29,931","0","",
"8213","志超","220","50","5","4,030","4,195","67,810","0","0","0","69","69","67,810","0","",
"8215","明基材","31","36","0","7,767","7,762","80,168","2","0","0","3","1","80,168","0","",
